Timestamp;Log Entry Type;Data
1250;1;3,1,99676,2481,1303
1250;1;3,2,-7,8,-1018,-8,-13,2,1299
1250;1;3,2,4,1,-1049,-3,-1,0,1299
1240;3;180,695,112
1260;1;1,1,99643,2644,1313
1260;1;1,2,-25,-26,-1007,21,6,-8,1309
1260;1;1,2,-23,-9,-1072,-7,-7,-13,1309
1260;1;2,1,99645,2504,1303
1260;1;2,2,12,3,-1060,24,3,-10,1299
1260;1;2,2,11,6,-1016,22,3,-28,1299
1260;1;3,1,99698,2481,1313
1260;1;3,2,-7,8,-1019,-8,-12,1,1309
1260;1;3,2,4,2,-1051,-3,-1,0,1309
1250;3;204,768,129
1270;1;1,1,99643,2644,1323
1270;1;1,2,-25,-24,-1006,20,6,-8,1319
1270;1;1,2,-22,-7,-1073,-7,-7,-13,1319
1270;1;2,1,99665,2504,1313
1270;1;2,2,12,2,-1060,24,3,-10,1309
1270;1;2,2,10,4,-1016,22,2,-28,1309
1270;1;3,1,99676,2481,1323
1270;1;3,2,-5,7,-1020,-8,-12,1,1319
1270;1;3,2,6,1,-1051,-3,-1,1,1319
1260;3;231,846,130
1280;1;1,1,99665,2644,1333
1280;1;1,2,-25,-23,-1006,20,6,-8,1329
1280;1;1,2,-23,-5,-1072,-7,-8,-14,1329
1280;1;2,1,99645,2504,1323
1280;1;2,2,11,0,-1061,24,3,-9,1319
1280;1;2,2,8,3,-1015,22,2,-29,1319
1280;1;3,1,99698,2481,1333
1280;1;3,2,-3,6,-1021,-9,-12,1,1329
1280;1;3,2,8,1,-1050,-3,0,0,1329
1270;3;260,927,129
1290;1;1,1,99643,2644,1343
1290;1;1,2,-25,-21,-1008,20,6,-8,1339
1290;1;1,2,-23,-5,-1072,-7,-8,-13,1339
1290;1;2,1,99645,2504,1333
1290;1;2,2,10,0,-1061,24,3,-9,1329
1290;1;2,2,7,2,-1015,22,3,-29,1329
1290;1;3,1,99676,2481,1343
1290;1;3,2,-1,6,-1021,-8,-13,1,1339
1290;1;3,2,10,1,-1049,-3,0,0,1339
1280;3;291,1014,130
1300;1;1,1,99665,2644,1353
1300;1;1,2,-26,-21,-1009,19,6,-7,1349
1300;1;1,2,-24,-4,-1074,-7,-7,-13,1349
1300;1;2,1,99669,2506,1343
1300;1;2,2,8,-1,-1060,24,3,-9,1339
1300;1;2,2,7,2,-1016,22,3,-29,1339
1300;1;3,1,99676,2481,1353
1300;1;3,2,-1,6,-1020,-8,-13,1,1349
1300;1;3,2,10,1,-1051,-3,0,0,1349
1290;3;325,1104,137
1310;1;1,1,99643,2644,1363
1310;1;1,2,-25,-21,-1009,19,6,-7,1359
1310;1;1,2,-23,-4,-1074,-6,-7,-13,1359
1310;1;2,1,99669,2506,1353
1310;1;2,2,9,-2,-1061,25,3,-9,1349
1310;1;2,2,6,1,-1016,22,3,-28,1349
1310;1;3,1,99695,2480,1363
1310;1;3,2,-1,5,-1021,-8,-12,1,1359
1310;1;3,2,10,0,-1051,-3,-1,0,1359
1300;3;362,1199,140
1320;1;1,1,99621,2644,1373
1320;1;1,2,-26,-22,-1008,19,6,-7,1369
1320;1;1,2,-23,-5,-1074,-7,-7,-13,1369
1320;1;2,1,99665,2504,1363
1320;1;2,2,9,-2,-1061,25,3,-10,1359
1320;1;2,2,7,1,-1016,22,3,-29,1359
1320;1;3,1,99698,2481,1373
1320;1;3,2,-2,6,-1020,-8,-12,1,1369
1320;1;3,2,10,1,-1050,-2,-1,1,1369
1310;3;401,1298,135
1330;1;1,1,99643,2644,1383
1330;1;1,2,-26,-24,-1006,19,6,-6,1379
1330;1;1,2,-22,-7,-1073,-7,-8,-13,1379
1330;1;2,1,99645,2504,1373
1330;1;2,2,10,-2,-1061,25,3,-10,1369
1330;1;2,2,8,3,-1014,22,3,-29,1369
1330;1;3,1,99673,2480,1383
1330;1;3,2,-3,7,-1021,-7,-11,1,1379
1330;1;3,2,9,1,-1050,-3,-1,1,1379
1320;3;444,1403,129
1340;1;1,1,99643,2644,1393
1340;1;1,2,-26,-26,-1006,19,5,-7,1389
1340;1;1,2,-22,-9,-1072,-7,-7,-13,1389
1340;1;2,1,99645,2504,1383
1340;1;2,2,11,0,-1060,25,2,-10,1379
1340;1;2,2,10,4,-1014,23,3,-29,1379
1340;1;3,1,99676,2481,1393
1340;1;3,2,-3,9,-1021,-8,-12,2,1389
1340;1;3,2,8,2,-1050,-3,-1,0,1389
1330;3;489,1512,126
1350;1;1,1,99643,2644,1403
1350;1;1,2,-24,-25,-1008,19,6,-7,1399
1350;1;1,2,-22,-11,-1073,-7,-6,-13,1399
1350;1;2,1,99645,2504,1393
1350;1;2,2,12,3,-1061,25,2,-9,1389
1350;1;2,2,10,4,-1015,23,3,-29,1389
1350;1;3,1,99695,2480,1403
1350;1;3,2,-6,8,-1020,-8,-12,2,1399
1350;1;3,2,7,3,-1051,-3,-1,0,1399
1340;3;538,1626,134
1360;1;1,1,99643,2644,1413
1360;1;1,2,-23,-25,-1008,20,6,-7,1409
1360;1;1,2,-21,-11,-1072,-7,-6,-14,1409
1360;1;2,1,99669,2506,1403
1360;1;2,2,12,4,-1059,25,2,-10,1399
1360;1;2,2,11,5,-1016,23,3,-29,1399
1360;1;3,1,99695,2480,1413
1360;1;3,2,-7,8,-1021,-8,-12,1,1409
1360;1;3,2,5,3,-1050,-3,-1,0,1409
1350;3;591,1744,130
1370;1;1,1,99643,2644,1423
1370;1;1,2,-24,-26,-1008,20,5,-7,1419
1370;1;1,2,-21,-11,-1073,-7,-7,-13,1419
1370;1;2,1,99665,2504,1413
1370;1;2,2,13,5,-1058,25,3,-10,1409
1370;1;2,2,9,6,-1016,23,3,-29,1409
1370;1;3,1,99673,2480,1423
1370;1;3,2,-8,8,-1021,-7,-12,1,1419
1370;1;3,2,5,1,-1049,-3,-1,0,1419
1360;3;646,1868,129
1380;1;1,1,99643,2644,1433
1380;1;1,2,-25,-26,-1007,20,6,-7,1429
1380;1;1,2,-21,-9,-1072,-8,-7,-13,1429
1380;1;2,1,99665,2504,1423
1380;1;2,2,13,3,-1057,25,3,-10,1419
1380;1;2,2,9,6,-1015,22,3,-29,1419
1380;1;3,1,99698,2481,1433
1380;1;3,2,-8,7,-1022,-8,-13,0,1429
1380;1;3,2,5,1,-1050,-4,-1,0,1429
1370;3;706,1997,126
1390;1;1,1,99643,2644,1443
1390;1;1,2,-26,-26,-1009,19,5,-7,1439
1390;1;1,2,-20,-9,-1073,-8,-7,-13,1439
1390;1;2,1,99665,2504,1433
1390;1;2,2,12,3,-1061,25,3,-10,1429
1390;1;2,2,9,5,-1015,22,3,-29,1429
1390;1;3,1,99698,2481,1443
1390;1;3,2,-6,7,-1022,-8,-13,1,1439
1390;1;3,2,7,0,-1050,-4,-1,1,1439
1380;3;769,2131,137
1400;1;1,1,99643,2644,1453
1400;1;1,2,-25,-24,-1007,19,6,-7,1449
1400;1;1,2,-20,-9,-1074,-8,-7,-13,1449
1400;1;2,1,99645,2504,1443
1400;1;2,2,10,2,-1061,24,3,-10,1439
1400;1;2,2,8,5,-1016,23,4,-28,1439
1400;1;3,1,99698,2481,1453
1400;1;3,2,-4,7,-1022,-8,-12,1,1449
1400;1;3,2,8,0,-1049,-4,-1,1,1449
1390;3;837,2271,135
1410;1;1,1,99665,2644,1463
1410;1;1,2,-25,-23,-1006,20,6,-7,1459
1410;1;1,2,-22,-8,-1074,-8,-7,-13,1459
1410;1;2,1,99645,2504,1453
1410;1;2,2,8,1,-1062,24,3,-10,1449
1410;1;2,2,7,4,-1016,23,3,-28,1449
1410;1;3,1,99673,2480,1463
1410;1;3,2,-3,6,-1023,-8,-12,1,1459
1410;1;3,2,9,0,-1047,-4,-1,0,1459
1400;3;908,2416,134
1420;1;1,1,99665,2644,1473
1420;1;1,2,-24,-22,-1007,20,7,-7,1469
1420;1;1,2,-22,-6,-1074,-7,-8,-13,1469
