Log Entry,Timestamp,Time_s,Log Entry Type,World Position (z),Rocket Velocity (z),Rocket Acceleration (z)
38951,42963,42.963,ESTIMATOR_VAR,1.04,0.577,0.178
38961,42973,42.973,ESTIMATOR_VAR,1.048,0.579,0.185
38970,42983,42.983,ESTIMATOR_VAR,1.044,0.578,0.191
38979,42993,42.993,ESTIMATOR_VAR,1.052,0.581,0.182
38993,43007,43.007,ESTIMATOR_VAR,1.051,0.581,0.182
38999,43012,43.012,ESTIMATOR_VAR,1.047,0.58,0.185
39005,43021,43.021,ESTIMATOR_VAR,1.053,0.581,0.185
39019,43033,43.033,ESTIMATOR_VAR,1.056,0.582,0.178
39028,43043,43.043,ESTIMATOR_VAR,1.052,0.581,0.178
39038,43053,43.053,ESTIMATOR_VAR,1.051,0.581,0.178
39047,43063,43.063,ESTIMATOR_VAR,1.044,0.579,0.188
39056,43073,43.073,ESTIMATOR_VAR,1.04,0.578,0.191
39065,43083,43.083,ESTIMATOR_VAR,1.039,0.577,0.185
39075,43093,43.093,ESTIMATOR_VAR,1.038,0.577,0.178
39084,43104,43.104,ESTIMATOR_VAR,1.037,0.577,0.182
39093,43114,43.114,ESTIMATOR_VAR,1.037,0.577,0.178
39102,43123,43.123,ESTIMATOR_VAR,1.04,0.578,0.182
39112,43133,43.133,ESTIMATOR_VAR,1.043,0.579,0.169
39121,43143,43.143,ESTIMATOR_VAR,1.043,0.579,0.169
39130,43153,43.153,ESTIMATOR_VAR,1.044,0.579,0.175
39139,43163,43.163,ESTIMATOR_VAR,1.044,0.579,0.185
39149,43173,43.173,ESTIMATOR_VAR,1.044,0.579,0.182
39158,43183,43.183,ESTIMATOR_VAR,1.043,0.579,0.182
39167,43193,43.193,ESTIMATOR_VAR,1.046,0.58,0.182
39176,43204,43.204,ESTIMATOR_VAR,1.046,0.58,0.172
39186,43213,43.213,ESTIMATOR_VAR,1.043,0.579,0.178
39195,43223,43.223,ESTIMATOR_VAR,1.043,0.579,0.182
39204,43233,43.233,ESTIMATOR_VAR,1.046,0.58,0.182
39213,43243,43.243,ESTIMATOR_VAR,1.047,0.58,0.188
39223,43253,43.253,ESTIMATOR_VAR,1.043,0.579,0.185
39232,43263,43.263,ESTIMATOR_VAR,1.042,0.579,0.185
39241,43273,43.273,ESTIMATOR_VAR,1.042,0.579,0.175
39250,43283,43.283,ESTIMATOR_VAR,1.045,0.58,0.178
39260,43293,43.293,ESTIMATOR_VAR,1.044,0.58,0.185
39269,43304,43.304,ESTIMATOR_VAR,1.047,0.581,0.182
39278,43314,43.314,ESTIMATOR_VAR,1.046,0.58,0.172
39287,43323,43.323,ESTIMATOR_VAR,1.045,0.58,0.188
39297,43333,43.333,ESTIMATOR_VAR,1.041,0.579,0.185
39306,43343,43.343,ESTIMATOR_VAR,1.036,0.578,0.191
39315,43353,43.353,ESTIMATOR_VAR,1.036,0.578,0.172
39324,43363,43.363,ESTIMATOR_VAR,1.035,0.577,0.175
39334,43373,43.373,ESTIMATOR_VAR,1.031,0.576,0.175
39343,43383,43.383,ESTIMATOR_VAR,1.03,0.576,0.182
39352,43393,43.393,ESTIMATOR_VAR,1.03,0.576,0.175
39361,43404,43.404,ESTIMATOR_VAR,1.034,0.577,0.185
39371,43413,43.413,ESTIMATOR_VAR,1.033,0.577,0.178
39380,43423,43.423,ESTIMATOR_VAR,1.032,0.577,0.178
39389,43433,43.433,ESTIMATOR_VAR,1.031,0.576,0.178
39398,43443,43.443,ESTIMATOR_VAR,1.027,0.575,0.188
39408,43453,43.453,ESTIMATOR_VAR,1.027,0.575,0.185
39417,43463,43.463,ESTIMATOR_VAR,1.03,0.576,0.182
39426,43473,43.473,ESTIMATOR_VAR,1.03,0.576,0.175
39435,43483,43.483,ESTIMATOR_VAR,1.033,0.577,0.172
39445,43493,43.493,ESTIMATOR_VAR,1.033,0.577,0.175
39458,43508,43.508,ESTIMATOR_VAR,1.025,0.575,0.178
39464,43512,43.512,ESTIMATOR_VAR,1.02,0.573,0.182
39470,43521,43.521,ESTIMATOR_VAR,1.026,0.575,0.182
39485,43533,43.533,ESTIMATOR_VAR,1.021,0.574,0.182
39494,43543,43.543,ESTIMATOR_VAR,1.013,0.571,0.124
39503,43553,43.553,ESTIMATOR_VAR,1.013,0.571,0.178
39512,43563,43.563,ESTIMATOR_VAR,1.015,0.572,0.182
39522,43573,43.573,ESTIMATOR_VAR,1.022,0.574,0.188
39531,43583,43.583,ESTIMATOR_VAR,1.018,0.573,0.185
39540,43593,43.593,ESTIMATOR_VAR,1.013,0.571,0.185
39549,43604,43.604,ESTIMATOR_VAR,1.016,0.572,0.175
39559,43614,43.614,ESTIMATOR_VAR,1.015,0.572,0.182
39568,43623,43.623,ESTIMATOR_VAR,1.014,0.572,0.178
39577,43633,43.633,ESTIMATOR_VAR,1.017,0.572,0.178
39586,43643,43.643,ESTIMATOR_VAR,1.012,0.571,0.182
39596,43653,43.653,ESTIMATOR_VAR,1.011,0.571,0.185
39605,43663,43.663,ESTIMATOR_VAR,1.011,0.571,0.185
39614,43673,43.673,ESTIMATOR_VAR,1.003,0.569,0.185
39623,43683,43.683,ESTIMATOR_VAR,0.998,0.567,0.188
39633,43693,43.693,ESTIMATOR_VAR,0.994,0.566,0.185
39642,43704,43.704,ESTIMATOR_VAR,0.994,0.566,0.178
39651,43714,43.714,ESTIMATOR_VAR,0.989,0.565,0.182
39660,43723,43.723,ESTIMATOR_VAR,0.989,0.565,0.182
39670,43733,43.733,ESTIMATOR_VAR,0.989,0.565,0.185
39679,43743,43.743,ESTIMATOR_VAR,0.989,0.565,0.182
39688,43754,43.754,ESTIMATOR_VAR,0.984,0.564,0.182
39697,43764,43.764,ESTIMATOR_VAR,0.984,0.564,0.178
39707,43773,43.773,ESTIMATOR_VAR,0.984,0.564,0.178
39716,43783,43.783,ESTIMATOR_VAR,0.982,0.563,0.169
39725,43793,43.793,ESTIMATOR_VAR,0.977,0.562,0.172
39734,43804,43.804,ESTIMATOR_VAR,0.976,0.562,0.185
39744,43813,43.813,ESTIMATOR_VAR,0.975,0.561,0.182
39753,43823,43.823,ESTIMATOR_VAR,0.978,0.562,0.182
39762,43833,43.833,ESTIMATOR_VAR,0.974,0.561,0.182
39772,43843,43.843,ESTIMATOR_VAR,0.969,0.56,0.182
39782,43853,43.853,ESTIMATOR_VAR,0.971,0.56,0.178
39791,43863,43.863,ESTIMATOR_VAR,0.97,0.56,0.182
39800,43873,43.873,ESTIMATOR_VAR,0.97,0.56,0.178
39809,43883,43.883,ESTIMATOR_VAR,0.974,0.561,0.134
39819,43893,43.893,ESTIMATOR_VAR,0.978,0.562,0.134
39828,43904,43.904,ESTIMATOR_VAR,0.983,0.563,0.124
39837,43914,43.914,ESTIMATOR_VAR,0.983,0.563,0.188
39846,43923,43.923,ESTIMATOR_VAR,0.982,0.563,0.188
39856,43933,43.933,ESTIMATOR_VAR,0.981,0.563,0.191
39865,43943,43.943,ESTIMATOR_VAR,0.977,0.562,0.175
39874,43953,43.953,ESTIMATOR_VAR,0.983,0.564,0.178
39883,43963,43.963,ESTIMATOR_VAR,0.984,0.564,0.172
39893,43973,43.973,ESTIMATOR_VAR,0.98,0.563,0.182
39902,43983,43.983,ESTIMATOR_VAR,0.982,0.564,0.182
39911,43993,43.993,ESTIMATOR_VAR,0.981,0.563,0.178
39925,44007,44.007,ESTIMATOR_VAR,0.972,0.56,0.175
39931,44012,44.012,ESTIMATOR_VAR,0.974,0.561,0.172
39937,44021,44.021,ESTIMATOR_VAR,0.98,0.563,0.172
39951,44033,44.033,ESTIMATOR_VAR,0.983,0.564,0.172
39960,44043,44.043,ESTIMATOR_VAR,0.981,0.564,0.178
39970,44053,44.053,ESTIMATOR_VAR,0.977,0.562,0.185
39979,44063,44.063,ESTIMATOR_VAR,0.98,0.563,0.188
39988,44073,44.073,ESTIMATOR_VAR,0.983,0.564,0.188
39997,44083,44.083,ESTIMATOR_VAR,0.981,0.564,0.185
40007,44093,44.093,ESTIMATOR_VAR,0.984,0.565,0.172
40016,44104,44.104,ESTIMATOR_VAR,0.983,0.565,0.175
40025,44114,44.114,ESTIMATOR_VAR,0.983,0.565,0.172
40034,44123,44.123,ESTIMATOR_VAR,0.982,0.564,0.178
40044,44133,44.133,ESTIMATOR_VAR,0.984,0.565,0.182
40053,44143,44.143,ESTIMATOR_VAR,0.975,0.562,0.188
40062,44153,44.153,ESTIMATOR_VAR,0.973,0.562,0.185
40071,44163,44.163,ESTIMATOR_VAR,0.969,0.561,0.172
40081,44173,44.173,ESTIMATOR_VAR,0.963,0.559,0.172
40090,44183,44.183,ESTIMATOR_VAR,0.966,0.56,0.182
40099,44193,44.193,ESTIMATOR_VAR,0.965,0.56,0.182
40108,44204,44.204,ESTIMATOR_VAR,0.964,0.559,0.175
40118,44213,44.213,ESTIMATOR_VAR,0.964,0.56,0.182
40127,44223,44.223,ESTIMATOR_VAR,0.963,0.559,0.172
40136,44233,44.233,ESTIMATOR_VAR,0.97,0.562,0.178
40145,44243,44.243,ESTIMATOR_VAR,0.969,0.561,0.191
40155,44253,44.253,ESTIMATOR_VAR,0.976,0.564,0.188
40164,44263,44.263,ESTIMATOR_VAR,0.97,0.562,0.188
40173,44273,44.273,ESTIMATOR_VAR,0.969,0.562,0.185
40182,44283,44.283,ESTIMATOR_VAR,0.967,0.561,0.182
40192,44293,44.293,ESTIMATOR_VAR,0.978,0.565,0.175
40201,44304,44.304,ESTIMATOR_VAR,0.976,0.564,0.182
40210,44314,44.314,ESTIMATOR_VAR,0.975,0.564,0.178
40219,44323,44.323,ESTIMATOR_VAR,0.978,0.565,0.178
40229,44333,44.333,ESTIMATOR_VAR,0.977,0.565,0.178
40238,44343,44.343,ESTIMATOR_VAR,0.976,0.564,0.175
40247,44353,44.353,ESTIMATOR_VAR,0.975,0.564,0.172
40256,44363,44.363,ESTIMATOR_VAR,0.978,0.565,0.166
40266,44373,44.373,ESTIMATOR_VAR,0.984,0.567,0.175
40275,44383,44.383,ESTIMATOR_VAR,0.991,0.569,0.175
40284,44394,44.394,ESTIMATOR_VAR,0.997,0.571,0.178
40293,44404,44.404,ESTIMATOR_VAR,0.997,0.571,0.178
40303,44414,44.414,ESTIMATOR_VAR,1.003,0.573,0.178
40312,44423,44.423,ESTIMATOR_VAR,1.001,0.572,0.169
40321,44434,44.434,ESTIMATOR_VAR,0.996,0.571,0.175
40330,44444,44.444,ESTIMATOR_VAR,0.995,0.57,0.175
40340,44453,44.453,ESTIMATOR_VAR,0.994,0.57,0.188
40349,44463,44.463,ESTIMATOR_VAR,0.995,0.571,0.175
40358,44474,44.474,ESTIMATOR_VAR,0.993,0.57,0.178
40367,44483,44.483,ESTIMATOR_VAR,0.995,0.571,0.182
40377,44493,44.493,ESTIMATOR_VAR,1.002,0.573,0.185
40390,44505,44.505,ESTIMATOR_VAR,1.005,0.574,0.182
40396,44512,44.512,ESTIMATOR_VAR,1.003,0.573,0.188
40402,44521,44.521,ESTIMATOR_VAR,1.009,0.575,0.188
40417,44533,44.533,ESTIMATOR_VAR,1.011,0.576,0.188
40426,44543,44.543,ESTIMATOR_VAR,1.017,0.578,0.182
40435,44553,44.553,ESTIMATOR_VAR,1.012,0.576,0.182
40444,44563,44.563,ESTIMATOR_VAR,1.01,0.576,0.182
40454,44573,44.573,ESTIMATOR_VAR,1.017,0.578,0.188
40463,44583,44.583,ESTIMATOR_VAR,1.019,0.579,0.182
40472,44593,44.593,ESTIMATOR_VAR,1.017,0.578,0.178
40481,44604,44.604,ESTIMATOR_VAR,1.02,0.579,0.182
40491,44614,44.614,ESTIMATOR_VAR,1.015,0.578,0.188
40500,44623,44.623,ESTIMATOR_VAR,1.014,0.577,0.175
40509,44634,44.634,ESTIMATOR_VAR,1.017,0.578,0.175
40518,44643,44.643,ESTIMATOR_VAR,1.019,0.579,0.175
40528,44653,44.653,ESTIMATOR_VAR,1.021,0.579,0.175
40537,44663,44.663,ESTIMATOR_VAR,1.019,0.579,0.178
40546,44674,44.674,ESTIMATOR_VAR,1.014,0.577,0.178
40555,44683,44.683,ESTIMATOR_VAR,1.008,0.575,0.105
40565,44693,44.693,ESTIMATOR_VAR,1.003,0.573,0.185
40574,44704,44.704,ESTIMATOR_VAR,1.008,0.575,0.182
40583,44715,44.715,ESTIMATOR_VAR,1.01,0.576,0.185
40592,44724,44.724,ESTIMATOR_VAR,1.009,0.575,0.182
40602,44733,44.733,ESTIMATOR_VAR,1.011,0.576,0.191
40611,44743,44.743,ESTIMATOR_VAR,1.017,0.578,0.197
40620,44754,44.754,ESTIMATOR_VAR,1.012,0.577,0.191
40629,44763,44.763,ESTIMATOR_VAR,1.018,0.579,0.185
40639,44773,44.773,ESTIMATOR_VAR,1.017,0.579,0.185
40648,44783,44.783,ESTIMATOR_VAR,1.015,0.578,0.185
40657,44794,44.794,ESTIMATOR_VAR,1.014,0.578,0.182
40666,44804,44.804,ESTIMATOR_VAR,1.009,0.576,0.188
40676,44814,44.814,ESTIMATOR_VAR,1.004,0.575,0.191
40685,44823,44.823,ESTIMATOR_VAR,1.01,0.577,0.185
40694,44834,44.834,ESTIMATOR_VAR,1.005,0.575,0.182
40703,44843,44.843,ESTIMATOR_VAR,1.007,0.576,0.191
40713,44853,44.853,ESTIMATOR_VAR,1.005,0.576,0.175
40723,44863,44.863,ESTIMATOR_VAR,1.007,0.576,0.182
40732,44874,44.874,ESTIMATOR_VAR,1.005,0.576,0.185
40741,44883,44.883,ESTIMATOR_VAR,1.008,0.577,0.194
40751,44893,44.893,ESTIMATOR_VAR,1.01,0.577,0.182
40760,44904,44.904,ESTIMATOR_VAR,1.007,0.577,0.185
40769,44915,44.915,ESTIMATOR_VAR,1.002,0.575,0.185
40778,44924,44.924,ESTIMATOR_VAR,1.005,0.576,0.175
40788,44933,44.933,ESTIMATOR_VAR,1.007,0.577,0.185
40797,44943,44.943,ESTIMATOR_VAR,1.009,0.577,0.178
40806,44954,44.954,ESTIMATOR_VAR,1.014,0.579,0.188
40815,44963,44.963,ESTIMATOR_VAR,1.008,0.577,0.185
40825,44973,44.973,ESTIMATOR_VAR,1.003,0.576,0.178
40834,44983,44.983,ESTIMATOR_VAR,1.009,0.578,0.175
40843,44994,44.994,ESTIMATOR_VAR,1.007,0.577,0.175
40857,45008,45.008,ESTIMATOR_VAR,1.009,0.578,0.178
40863,45012,45.012,ESTIMATOR_VAR,1.007,0.577,0.172
40869,45021,45.021,ESTIMATOR_VAR,1.013,0.579,0.172
40883,45033,45.033,ESTIMATOR_VAR,1.015,0.579,0.166
40892,45043,45.043,ESTIMATOR_VAR,1.017,0.58,0.178
40902,45053,45.053,ESTIMATOR_VAR,1.014,0.579,0.182
40911,45063,45.063,ESTIMATOR_VAR,1.013,0.579,0.185
40920,45073,45.073,ESTIMATOR_VAR,1.01,0.578,0.188
40929,45083,45.083,ESTIMATOR_VAR,1.005,0.577,0.185
40939,45093,45.093,ESTIMATOR_VAR,0.996,0.574,0.185
40948,45104,45.104,ESTIMATOR_VAR,0.998,0.575,0.175
40957,45115,45.115,ESTIMATOR_VAR,1.0,0.575,0.178
40966,45124,45.124,ESTIMATOR_VAR,0.998,0.575,0.178
40976,45133,45.133,ESTIMATOR_VAR,0.997,0.574,0.178
40985,45143,45.143,ESTIMATOR_VAR,0.99,0.572,0.182
40994,45154,45.154,ESTIMATOR_VAR,0.985,0.571,0.191
41003,45163,45.163,ESTIMATOR_VAR,0.986,0.572,0.191
41013,45173,45.173,ESTIMATOR_VAR,0.984,0.571,0.185
41022,45183,45.183,ESTIMATOR_VAR,0.982,0.57,0.188
41031,45194,45.194,ESTIMATOR_VAR,0.977,0.569,0.197
41040,45204,45.204,ESTIMATOR_VAR,0.978,0.569,0.191
41050,45214,45.214,ESTIMATOR_VAR,0.975,0.569,0.188
41059,45223,45.223,ESTIMATOR_VAR,0.974,0.569,0.191
41068,45234,45.234,ESTIMATOR_VAR,0.977,0.57,0.182
41077,45243,45.243,ESTIMATOR_VAR,0.979,0.57,0.178
41087,45253,45.253,ESTIMATOR_VAR,0.98,0.571,0.178
41096,45263,45.263,ESTIMATOR_VAR,0.974,0.569,0.182
41105,45273,45.273,ESTIMATOR_VAR,0.973,0.569,0.172
41114,45283,45.283,ESTIMATOR_VAR,0.968,0.567,0.185
41124,45293,45.293,ESTIMATOR_VAR,0.97,0.568,0.185
41133,45304,45.304,ESTIMATOR_VAR,0.976,0.57,0.182
41142,45315,45.315,ESTIMATOR_VAR,0.974,0.569,0.175
41151,45324,45.324,ESTIMATOR_VAR,0.973,0.569,0.175
41161,45333,45.333,ESTIMATOR_VAR,0.975,0.569,0.175
41170,45343,45.343,ESTIMATOR_VAR,0.972,0.569,0.172
41179,45354,45.354,ESTIMATOR_VAR,0.967,0.567,0.182
41188,45363,45.363,ESTIMATOR_VAR,0.968,0.567,0.169
41198,45373,45.373,ESTIMATOR_VAR,0.966,0.567,0.182
41207,45383,45.383,ESTIMATOR_VAR,0.96,0.565,0.169
41216,45394,45.394,ESTIMATOR_VAR,0.967,0.567,0.169
41225,45405,45.405,ESTIMATOR_VAR,0.965,0.566,0.182
41234,45414,45.414,ESTIMATOR_VAR,0.96,0.565,0.175
41244,45423,45.423,ESTIMATOR_VAR,0.965,0.567,0.185
41253,45434,45.434,ESTIMATOR_VAR,0.967,0.567,0.175
41262,45443,45.443,ESTIMATOR_VAR,0.966,0.567,0.182
41272,45453,45.453,ESTIMATOR_VAR,0.967,0.568,0.182
41281,45463,45.463,ESTIMATOR_VAR,0.968,0.568,0.178
41290,45474,45.474,ESTIMATOR_VAR,0.97,0.568,0.178
41299,45483,45.483,ESTIMATOR_VAR,0.968,0.568,0.178
41309,45493,45.493,ESTIMATOR_VAR,0.973,0.57,0.182
41322,45509,45.509,ESTIMATOR_VAR,0.975,0.57,0.178
41328,45512,45.512,ESTIMATOR_VAR,0.973,0.57,0.169
41334,45521,45.521,ESTIMATOR_VAR,0.979,0.571,0.169
41349,45533,45.533,ESTIMATOR_VAR,0.981,0.572,0.178
41358,45543,45.543,ESTIMATOR_VAR,0.982,0.572,0.178
41367,45553,45.553,ESTIMATOR_VAR,0.988,0.574,0.175
41376,45563,45.563,ESTIMATOR_VAR,0.986,0.574,0.188
41386,45573,45.573,ESTIMATOR_VAR,0.988,0.574,0.178
41395,45583,45.583,ESTIMATOR_VAR,0.993,0.576,0.178
41404,45594,45.594,ESTIMATOR_VAR,0.991,0.575,0.185
41413,45604,45.604,ESTIMATOR_VAR,0.997,0.577,0.185
41423,45614,45.614,ESTIMATOR_VAR,0.995,0.577,0.178
41432,45623,45.623,ESTIMATOR_VAR,0.99,0.575,0.172
41441,45634,45.634,ESTIMATOR_VAR,0.987,0.574,0.175
41450,45643,45.643,ESTIMATOR_VAR,0.94,0.56,0.175
41460,45653,45.653,ESTIMATOR_VAR,0.942,0.561,0.185
41469,45663,45.663,ESTIMATOR_VAR,0.95,0.563,0.138
41478,45674,45.674,ESTIMATOR_VAR,0.961,0.566,0.129
41487,45683,45.683,ESTIMATOR_VAR,0.963,0.566,0.169
41497,45693,45.693,ESTIMATOR_VAR,0.964,0.567,0.182
41506,45704,45.704,ESTIMATOR_VAR,0.966,0.567,0.178
41515,45714,45.714,ESTIMATOR_VAR,0.974,0.57,0.191
41524,45724,45.724,ESTIMATOR_VAR,0.976,0.571,0.194
41534,45733,45.733,ESTIMATOR_VAR,0.98,0.572,0.194
41543,45743,45.743,ESTIMATOR_VAR,0.978,0.572,0.191
41552,45754,45.754,ESTIMATOR_VAR,0.973,0.57,0.188
41561,45763,45.763,ESTIMATOR_VAR,0.967,0.568,0.178
41571,45773,45.773,ESTIMATOR_VAR,0.968,0.569,0.178
41580,45783,45.783,ESTIMATOR_VAR,0.967,0.568,0.178
41589,45794,45.794,ESTIMATOR_VAR,0.968,0.569,0.175
41598,45804,45.804,ESTIMATOR_VAR,0.965,0.568,0.175
41608,45814,45.814,ESTIMATOR_VAR,0.971,0.57,0.172
41617,45823,45.823,ESTIMATOR_VAR,0.965,0.567,0.105
41626,45834,45.834,ESTIMATOR_VAR,0.967,0.568,0.175
41635,45843,45.843,ESTIMATOR_VAR,0.963,0.567,0.169
41645,45853,45.853,ESTIMATOR_VAR,0.964,0.567,0.178
41654,45863,45.863,ESTIMATOR_VAR,0.965,0.567,0.188
41663,45874,45.874,ESTIMATOR_VAR,0.96,0.566,0.185
41674,45883,45.883,ESTIMATOR_VAR,0.961,0.566,0.178
41681,45892,45.892,ESTIMATOR_VAR,0.959,0.566,0.188
41687,45901,45.901,ESTIMATOR_VAR,0.965,0.568,0.188
41701,45914,45.914,ESTIMATOR_VAR,0.962,0.567,0.188
41710,45924,45.924,ESTIMATOR_VAR,0.96,0.567,0.182
41720,45933,45.933,ESTIMATOR_VAR,0.958,0.566,0.178
41729,45943,45.943,ESTIMATOR_VAR,0.959,0.566,0.175
41738,45954,45.954,ESTIMATOR_VAR,0.957,0.566,0.175
41747,45963,45.963,ESTIMATOR_VAR,0.96,0.568,0.292
41757,45973,45.973,ESTIMATOR_VAR,0.963,0.57,0.287
41766,45983,45.983,ESTIMATOR_VAR,0.966,0.572,0.292
41775,45994,45.994,ESTIMATOR_VAR,0.969,0.574,0.292
41787,46006,46.006,ESTIMATOR_VAR,0.973,0.576,0.292
41797,46014,46.014,ESTIMATOR_VAR,0.974,0.577,0.178
41806,46023,46.023,ESTIMATOR_VAR,0.975,0.577,0.182
41815,46034,46.034,ESTIMATOR_VAR,0.972,0.576,0.182
41824,46043,46.043,ESTIMATOR_VAR,0.973,0.577,0.185
41834,46053,46.053,ESTIMATOR_VAR,0.966,0.574,0.175
41843,46063,46.063,ESTIMATOR_VAR,0.971,0.576,0.178
41852,46074,46.074,ESTIMATOR_VAR,0.976,0.578,0.188
41861,46083,46.083,ESTIMATOR_VAR,0.972,0.576,0.178
41871,46093,46.093,ESTIMATOR_VAR,0.966,0.575,0.185
41880,46104,46.104,ESTIMATOR_VAR,0.97,0.576,0.182
41889,46114,46.114,ESTIMATOR_VAR,0.971,0.576,0.178
41898,46124,46.124,ESTIMATOR_VAR,0.972,0.577,0.178
41908,46133,46.133,ESTIMATOR_VAR,0.974,0.577,0.178
41917,46143,46.143,ESTIMATOR_VAR,0.971,0.577,0.185
41926,46154,46.154,ESTIMATOR_VAR,0.967,0.575,0.185
41935,46163,46.163,ESTIMATOR_VAR,0.969,0.576,0.191
41945,46173,46.173,ESTIMATOR_VAR,0.969,0.576,0.197
41954,46183,46.183,ESTIMATOR_VAR,0.97,0.577,0.194
41963,46194,46.194,ESTIMATOR_VAR,0.975,0.578,0.194
41972,46204,46.204,ESTIMATOR_VAR,0.979,0.58,0.191
41982,46214,46.214,ESTIMATOR_VAR,0.983,0.581,0.188
41991,46223,46.223,ESTIMATOR_VAR,0.984,0.582,0.188
42000,46233,46.233,ESTIMATOR_VAR,0.985,0.582,0.178
42009,46243,46.243,ESTIMATOR_VAR,0.986,0.582,0.182
42019,46253,46.253,ESTIMATOR_VAR,0.987,0.583,0.188
42028,46263,46.263,ESTIMATOR_VAR,0.988,0.583,0.188
42037,46274,46.274,ESTIMATOR_VAR,0.992,0.584,0.185
42046,46283,46.283,ESTIMATOR_VAR,0.988,0.583,0.182
42056,46293,46.293,ESTIMATOR_VAR,0.992,0.584,0.182
42065,46304,46.304,ESTIMATOR_VAR,0.99,0.584,0.188
42074,46314,46.314,ESTIMATOR_VAR,0.987,0.583,0.185
42083,46324,46.324,ESTIMATOR_VAR,0.993,0.585,0.188
42093,46333,46.333,ESTIMATOR_VAR,0.989,0.584,0.182
42102,46343,46.343,ESTIMATOR_VAR,0.989,0.584,0.178
42111,46354,46.354,ESTIMATOR_VAR,0.99,0.584,0.182
42120,46363,46.363,ESTIMATOR_VAR,0.994,0.585,0.175
42130,46373,46.373,ESTIMATOR_VAR,0.995,0.586,0.182
42139,46383,46.383,ESTIMATOR_VAR,0.991,0.585,0.188
42148,46394,46.394,ESTIMATOR_VAR,0.992,0.585,0.182
42157,46404,46.404,ESTIMATOR_VAR,0.996,0.586,0.172
42167,46414,46.414,ESTIMATOR_VAR,0.999,0.587,0.185
42176,46423,46.423,ESTIMATOR_VAR,0.996,0.586,0.178
42185,46434,46.434,ESTIMATOR_VAR,0.996,0.586,0.178
42194,46443,46.443,ESTIMATOR_VAR,1.0,0.588,0.191
42204,46453,46.453,ESTIMATOR_VAR,0.993,0.585,0.185
42213,46463,46.463,ESTIMATOR_VAR,0.998,0.587,0.182
42222,46474,46.474,ESTIMATOR_VAR,0.998,0.587,0.182
42231,46483,46.483,ESTIMATOR_VAR,0.998,0.587,0.175
42241,46493,46.493,ESTIMATOR_VAR,0.999,0.587,0.178
42254,46508,46.508,ESTIMATOR_VAR,0.999,0.587,0.175
42260,46513,46.513,ESTIMATOR_VAR,0.992,0.585,0.182
42265,46521,46.521,ESTIMATOR_VAR,0.998,0.587,0.182
42280,46533,46.533,ESTIMATOR_VAR,1.003,0.589,0.197
42290,46543,46.543,ESTIMATOR_VAR,1.002,0.589,0.194
42299,46554,46.554,ESTIMATOR_VAR,1.007,0.59,0.182
42308,46563,46.563,ESTIMATOR_VAR,1.007,0.59,0.185
42318,46573,46.573,ESTIMATOR_VAR,1.007,0.59,0.185
42327,46583,46.583,ESTIMATOR_VAR,1.011,0.591,0.178
42336,46594,46.594,ESTIMATOR_VAR,1.015,0.592,0.182
42345,46604,46.604,ESTIMATOR_VAR,1.012,0.592,0.185
42355,46614,46.614,ESTIMATOR_VAR,1.016,0.593,0.182
42364,46623,46.623,ESTIMATOR_VAR,1.012,0.592,0.182
42373,46634,46.634,ESTIMATOR_VAR,1.005,0.589,0.185
42382,46643,46.643,ESTIMATOR_VAR,1.001,0.588,0.182
42392,46653,46.653,ESTIMATOR_VAR,1.006,0.59,0.188
42401,46663,46.663,ESTIMATOR_VAR,1.003,0.589,0.185
42410,46674,46.674,ESTIMATOR_VAR,1.002,0.589,0.188
42419,46683,46.683,ESTIMATOR_VAR,0.998,0.588,0.188
42429,46693,46.693,ESTIMATOR_VAR,1.002,0.589,0.185
42438,46704,46.704,ESTIMATOR_VAR,0.999,0.588,0.182
42447,46714,46.714,ESTIMATOR_VAR,1.003,0.59,0.191
42456,46724,46.724,ESTIMATOR_VAR,1.0,0.589,0.188
42466,46733,46.733,ESTIMATOR_VAR,1.004,0.59,0.197
42475,46743,46.743,ESTIMATOR_VAR,1.004,0.59,0.182
42484,46754,46.754,ESTIMATOR_VAR,1.004,0.59,0.182
42493,46763,46.763,ESTIMATOR_VAR,1.012,0.593,0.178
42503,46773,46.773,ESTIMATOR_VAR,1.016,0.594,0.191
42512,46783,46.783,ESTIMATOR_VAR,1.024,0.596,0.188
42521,46794,46.794,ESTIMATOR_VAR,1.021,0.595,0.178
42530,46804,46.804,ESTIMATOR_VAR,1.016,0.594,0.185
42540,46814,46.814,ESTIMATOR_VAR,1.021,0.595,0.191
42549,46823,46.823,ESTIMATOR_VAR,1.017,0.594,0.182
42558,46834,46.834,ESTIMATOR_VAR,1.017,0.594,0.178
42567,46843,46.843,ESTIMATOR_VAR,1.021,0.595,0.182
42577,46853,46.853,ESTIMATOR_VAR,1.02,0.595,0.182
42586,46863,46.863,ESTIMATOR_VAR,1.02,0.595,0.185
42595,46873,46.873,ESTIMATOR_VAR,1.017,0.594,0.191
42604,46883,46.883,ESTIMATOR_VAR,1.021,0.596,0.197
42614,46893,46.893,ESTIMATOR_VAR,1.021,0.596,0.191
42625,46904,46.904,ESTIMATOR_VAR,1.025,0.597,0.182
42631,46912,46.912,ESTIMATOR_VAR,1.029,0.598,0.178
42637,46921,46.921,ESTIMATOR_VAR,1.035,0.6,0.178
42652,46934,46.934,ESTIMATOR_VAR,1.034,0.6,0.182
