Log Entry,Timestamp,Log Entry Type,Data,Time_s
62524,70285,MOTOR,"0,0",70.285
62561,70330,MOTOR,"0,0",70.33
62599,70365,MOTOR,"0,0",70.365
62636,70407,MOTOR,"0,0",70.407
62673,70445,MOTOR,"0,0",70.445
62710,70485,MOTOR,"0,0",70.485
62750,70529,MOTOR,"0,0",70.529
62787,70565,MOTOR,"0,0",70.565
62824,70607,MOTOR,"0,0",70.607
62861,70646,MOTOR,"0,0",70.646
62898,70685,MOTOR,"0,0",70.685
62935,70730,MOTOR,"0,0",70.73
62972,70765,MOTOR,"0,0",70.765
63009,70806,MOTOR,"0,0",70.806
63046,70845,MOTOR,"0,0",70.845
63083,70884,MOTOR,"0,0",70.884
63120,70930,MOTOR,"0,0",70.93
63157,70964,MOTOR,"0,0",70.964
63195,71006,MOTOR,"0,0",71.006
63234,71045,MOTOR,"0,0",71.045
63271,71084,MOTOR,"0,0",71.084
63308,71130,MOTOR,"0,0",71.13
63345,71165,MOTOR,"0,0",71.165
63382,71206,MOTOR,"0,0",71.206
63419,71245,MOTOR,"0,0",71.245
63456,71285,MOTOR,"0,0",71.285
63493,71329,MOTOR,"0,0",71.329
63530,71364,MOTOR,"0,0",71.364
63567,71405,MOTOR,"0,0",71.405
63605,71444,MOTOR,"0,0",71.444
63642,71485,MOTOR,"0,0",71.485
63682,71529,MOTOR,"0,0",71.529
63719,71565,MOTOR,"0,0",71.565
63756,71606,MOTOR,"0,0",71.606
63793,71645,MOTOR,"0,0",71.645
63830,71685,MOTOR,"0,0",71.685
63867,71730,MOTOR,"0,0",71.73
63904,71765,MOTOR,"0,0",71.765
63941,71804,MOTOR,"0,0",71.804
63978,71844,MOTOR,"0,0",71.844
64015,71884,MOTOR,"0,0",71.884
64052,71928,MOTOR,"0,0",71.928
64089,71964,MOTOR,"0,0",71.964
64127,72006,MOTOR,"0,0",72.006
64166,72045,MOTOR,"0,0",72.045
64203,72085,MOTOR,"0,0",72.085
64240,72130,MOTOR,"0,0",72.13
64277,72165,MOTOR,"0,0",72.165
64314,72206,MOTOR,"0,0",72.206
64351,72244,MOTOR,"0,0",72.244
64388,72284,MOTOR,"0,0",72.284
64425,72330,MOTOR,"0,0",72.33
64462,72364,MOTOR,"0,0",72.364
64499,72405,MOTOR,"0,0",72.405
64537,72448,MOTOR,"0,0",72.448
64574,72484,MOTOR,"0,0",72.484
64614,72529,MOTOR,"0,0",72.529
64651,72570,MOTOR,"0,0",72.57
64688,72606,MOTOR,"0,0",72.606
64725,72645,MOTOR,"0,0",72.645
64762,72685,MOTOR,"0,0",72.685
64799,72730,MOTOR,"0,0",72.73
64836,72764,MOTOR,"0,0",72.764
64873,72804,MOTOR,"0,0",72.804
64910,72844,MOTOR,"0,0",72.844
64947,72884,MOTOR,"0,0",72.884
64984,72930,MOTOR,"0,0",72.93
65021,72964,MOTOR,"0,0",72.964
65059,73006,MOTOR,"0,0",73.006
65098,73045,MOTOR,"0,0",73.045
65135,73085,MOTOR,"0,0",73.085
65172,73130,MOTOR,"0,0",73.13
65209,73165,MOTOR,"0,0",73.165
65246,73204,MOTOR,"0,0",73.204
65283,73244,MOTOR,"0,0",73.244
65320,73284,MOTOR,"0,0",73.284
65357,73330,MOTOR,"0,0",73.33
65394,73364,MOTOR,"0,0",73.364
65431,73406,MOTOR,"0,0",73.406
65469,73444,MOTOR,"0,0",73.444
65506,73484,MOTOR,"0,0",73.484
65546,73529,MOTOR,"0,0",73.529
65583,73565,MOTOR,"0,0",73.565
65620,73606,MOTOR,"0,0",73.606
65657,73644,MOTOR,"0,0",73.644
65694,73684,MOTOR,"0,0",73.684
65731,73730,MOTOR,"0,0",73.73
65768,73764,MOTOR,"0,0",73.764
65805,73804,MOTOR,"0,0",73.804
65842,73844,MOTOR,"0,0",73.844
65879,73884,MOTOR,"0,0",73.884
65916,73930,MOTOR,"0,0",73.93
65953,73964,MOTOR,"0,0",73.964
65991,74006,MOTOR,"0,0",74.006
66030,74045,MOTOR,"0,0",74.045
66067,74085,MOTOR,"0,0",74.085
66104,74130,MOTOR,"0,0",74.13
66141,74164,MOTOR,"0,0",74.164
66178,74204,MOTOR,"0,0",74.204
66215,74244,MOTOR,"0,0",74.244
66252,74284,MOTOR,"0,0",74.284
66289,74330,MOTOR,"0,0",74.33
66326,74365,MOTOR,"0,0",74.365
66363,74404,MOTOR,"0,0",74.404
66401,74444,MOTOR,"0,0",74.444
66438,74484,MOTOR,"0,0",74.484
66478,74529,MOTOR,"0,0",74.529
66515,74565,MOTOR,"0,0",74.565
66552,74606,MOTOR,"0,0",74.606
66589,74645,MOTOR,"0,0",74.645
66626,74685,MOTOR,"0,0",74.685
66663,74730,MOTOR,"0,0",74.73
66700,74764,MOTOR,"0,0",74.764
66737,74804,MOTOR,"0,0",74.804
66774,74844,MOTOR,"0,0",74.844
66811,74884,MOTOR,"0,0",74.884
66848,74928,MOTOR,"0,0",74.928
66885,74964,MOTOR,"0,0",74.964
66923,75006,MOTOR,"0,0",75.006
66962,75045,MOTOR,"0,0",75.045
66999,75085,MOTOR,"0,0",75.085
67036,75130,MOTOR,"0,0",75.13
67073,75165,MOTOR,"0,0",75.165
67110,75206,MOTOR,"0,0",75.206
67147,75245,MOTOR,"0,0",75.245
67184,75285,MOTOR,"0,0",75.285
67221,75330,MOTOR,"0,0",75.33
67258,75364,MOTOR,"0,0",75.364
67295,75406,MOTOR,"0,0",75.406
67332,75445,MOTOR,"0,0",75.445
67370,75487,MOTOR,"0,0",75.487
67410,75529,MOTOR,"0,0",75.529
67447,75565,MOTOR,"0,0",75.565
67484,75604,MOTOR,"0,0",75.604
67521,75645,MOTOR,"0,0",75.645
67558,75685,MOTOR,"0,0",75.685
67595,75730,MOTOR,"0,0",75.73
67632,75765,MOTOR,"0,0",75.765
67669,75807,MOTOR,"0,0",75.807
67706,75845,MOTOR,"0,0",75.845
67743,75885,MOTOR,"0,0",75.885
67787,75933,MOTOR,"0,0",75.933
67817,75965,MOTOR,"0,0",75.965
67856,76008,MOTOR,"0,0",76.008
67894,76048,MOTOR,"0,0",76.048
67931,76085,MOTOR,"0,0",76.085
67968,76129,MOTOR,"0,0",76.129
68005,76165,MOTOR,"0,0",76.165
68042,76204,MOTOR,"0,0",76.204
68079,76245,MOTOR,"0,0",76.245
68116,76288,MOTOR,"0,0",76.288
68153,76329,MOTOR,"0,0",76.329
68190,76365,MOTOR,"0,0",76.365
68227,76407,MOTOR,"0,0",76.407
68263,76443,MOTOR,"0,0",76.443
68301,76484,MOTOR,"0,0",76.484
68342,76529,MOTOR,"0,0",76.529
68379,76564,MOTOR,"0,0",76.564
68416,76604,MOTOR,"0,0",76.604
68453,76644,MOTOR,"0,0",76.644
68490,76685,MOTOR,"0,0",76.685
68527,76728,MOTOR,"0,0",76.728
68564,76764,MOTOR,"0,0",76.764
68601,76804,MOTOR,"0,0",76.804
68638,76844,MOTOR,"0,0",76.844
68675,76884,MOTOR,"0,0",76.884
68712,76928,MOTOR,"0,0",76.928
68749,76964,MOTOR,"0,0",76.964
68787,77006,MOTOR,"0,0",77.006
68826,77044,MOTOR,"0,0",77.044
68863,77084,MOTOR,"0,0",77.084
68900,77128,MOTOR,"0,0",77.128
68937,77164,MOTOR,"0,0",77.164
68974,77204,MOTOR,"0,0",77.204
69011,77245,MOTOR,"0,0",77.245
69048,77284,MOTOR,"0,0",77.284
69085,77330,MOTOR,"0,0",77.33
69122,77364,MOTOR,"0,0",77.364
69159,77404,MOTOR,"0,0",77.404
69196,77444,MOTOR,"0,0",77.444
69233,77484,MOTOR,"0,0",77.484
69274,77529,MOTOR,"0,0",77.529
69311,77565,MOTOR,"0,0",77.565
69348,77607,MOTOR,"0,0",77.607
69385,77645,MOTOR,"0,0",77.645
69422,77685,MOTOR,"0,0",77.685
69466,77733,MOTOR,"0,0",77.733
69496,77765,MOTOR,"0,0",77.765
69533,77804,MOTOR,"0,0",77.804
69570,77845,MOTOR,"0,0",77.845
69607,77885,MOTOR,"0,0",77.885
69644,77930,MOTOR,"0,0",77.93
69681,77965,MOTOR,"0,0",77.965
69720,78008,MOTOR,"0,0",78.008
69758,78045,MOTOR,"0,0",78.045
69795,78084,MOTOR,"0,0",78.084
69832,78128,MOTOR,"0,0",78.128
69869,78164,MOTOR,"0,0",78.164
69906,78206,MOTOR,"0,0",78.206
69943,78244,MOTOR,"0,0",78.244
69980,78284,MOTOR,"0,0",78.284
70017,78328,MOTOR,"0,0",78.328
70054,78364,MOTOR,"0,0",78.364
70091,78404,MOTOR,"0,0",78.404
70128,78444,MOTOR,"0,0",78.444
70165,78485,MOTOR,"0,0",78.485
70206,78529,MOTOR,"0,0",78.529
70243,78565,MOTOR,"0,0",78.565
70280,78607,MOTOR,"0,0",78.607
70317,78645,MOTOR,"0,0",78.645
70354,78685,MOTOR,"0,0",78.685
70391,78728,MOTOR,"0,0",78.728
70428,78764,MOTOR,"0,0",78.764
70465,78804,MOTOR,"0,0",78.804
70502,78844,MOTOR,"0,0",78.844
